id	measurementType	measurementValue	measurementUnit
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q5CA_2013_FUNDO_T2_Q5	Percentage cover	30.83636364	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q6CA_2013_FUNDO_T2_Q6	Percentage cover	2.166666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q6CA_2013_FUNDO_T2_Q6	Percentage cover	15.166666663	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q6CA_2013_FUNDO_T2_Q6	Percentage cover	17.424242424	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q6CA_2013_FUNDO_T2_Q6	Percentage cover	13.06060606	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q6CA_2013_FUNDO_T2_Q6	Percentage cover	17.424242428	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q6CA_2013_FUNDO_T2_Q6	Percentage cover	6.545454545	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q6CA_2013_FUNDO_T2_Q6	Percentage cover	2.181818182	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q6CA_2013_FUNDO_T2_Q6	Percentage cover	26.03030303	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q7CA_2013_FUNDO_T2_Q7	Percentage cover	31.06666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q7CA_2013_FUNDO_T2_Q7	Percentage cover	8.666666667000001	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q7CA_2013_FUNDO_T2_Q7	Percentage cover	2.6	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q7CA_2013_FUNDO_T2_Q7	Percentage cover	9.999999999	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q7CA_2013_FUNDO_T2_Q7	Percentage cover	6	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q7CA_2013_FUNDO_T2_Q7	Percentage cover	2	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q7CA_2013_FUNDO_T2_Q7	Percentage cover	39.66666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q8CA_2013_FUNDO_T2_Q8	Percentage cover	24.909090913	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q8CA_2013_FUNDO_T2_Q8	Percentage cover	2.363636364	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q8CA_2013_FUNDO_T2_Q8	Percentage cover	24.545454545	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q8CA_2013_FUNDO_T2_Q8	Percentage cover	7.090909091	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q8CA_2013_FUNDO_T2_Q8	Percentage cover	8	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q8CA_2013_FUNDO_T2_Q8	Percentage cover	33.09090909	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q9CA_2013_FUNDO_T2_Q9	Percentage cover	22.696969695	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q9CA_2013_FUNDO_T2_Q9	Percentage cover	10.16666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q9CA_2013_FUNDO_T2_Q9	Percentage cover	14.18181818	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q9CA_2013_FUNDO_T2_Q9	Percentage cover	6	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT2Q9CA_2013_FUNDO_T2_Q9	Percentage cover	46.95454545	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q10CA_2013_FUNDO_T3_Q10	Percentage cover	30.40909091	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q10CA_2013_FUNDO_T3_Q10	Percentage cover	8.696969697	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q10CA_2013_FUNDO_T3_Q10	Percentage cover	23.909090907	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q10CA_2013_FUNDO_T3_Q10	Percentage cover	2.181818182	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q10CA_2013_FUNDO_T3_Q10	Percentage cover	4.333333333	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q10CA_2013_FUNDO_T3_Q10	Percentage cover	2.181818182	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q10CA_2013_FUNDO_T3_Q10	Percentage cover	28.28787879	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q1CA_2013_FUNDO_T3_Q1	Percentage cover	6.581818182000001	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q1CA_2013_FUNDO_T3_Q1	Percentage cover	8.399999999	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q1CA_2013_FUNDO_T3_Q1	Percentage cover	44.290909093	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q1CA_2013_FUNDO_T3_Q1	Percentage cover	4.4	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q1CA_2013_FUNDO_T3_Q1	Percentage cover	36.32727273	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q2CA_2013_FUNDO_T3_Q2	Percentage cover	10	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q2CA_2013_FUNDO_T3_Q2	Percentage cover	6.348484848	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q2CA_2013_FUNDO_T3_Q2	Percentage cover	12.54545455	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q2CA_2013_FUNDO_T3_Q2	Percentage cover	4.166666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q2CA_2013_FUNDO_T3_Q2	Percentage cover	4.333333334	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q2CA_2013_FUNDO_T3_Q2	Percentage cover	2.166666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q2CA_2013_FUNDO_T3_Q2	Percentage cover	2.166666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q2CA_2013_FUNDO_T3_Q2	Percentage cover	58.27272727	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q3CA_2013_FUNDO_T3_Q3	Percentage cover	29.866666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q3CA_2013_FUNDO_T3_Q3	Percentage cover	11.6	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q3CA_2013_FUNDO_T3_Q3	Percentage cover	20.266666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q3CA_2013_FUNDO_T3_Q3	Percentage cover	11.366666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q3CA_2013_FUNDO_T3_Q3	Percentage cover	26.9	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q4CA_2013_FUNDO_T3_Q4	Percentage cover	34.83333333	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q4CA_2013_FUNDO_T3_Q4	Percentage cover	10.166666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q4CA_2013_FUNDO_T3_Q4	Percentage cover	4	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q4CA_2013_FUNDO_T3_Q4	Percentage cover	51	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q5CA_2013_FUNDO_T3_Q5	Percentage cover	32	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q5CA_2013_FUNDO_T3_Q5	Percentage cover	2	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q5CA_2013_FUNDO_T3_Q5	Percentage cover	30	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q5CA_2013_FUNDO_T3_Q5	Percentage cover	6	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q5CA_2013_FUNDO_T3_Q5	Percentage cover	30	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q6CA_2013_FUNDO_T3_Q6	Percentage cover	2.166666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q6CA_2013_FUNDO_T3_Q6	Percentage cover	20.166666669999998	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q6CA_2013_FUNDO_T3_Q6	Percentage cover	4	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q6CA_2013_FUNDO_T3_Q6	Percentage cover	14.166666666000001	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q6CA_2013_FUNDO_T3_Q6	Percentage cover	12.166666666	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q6CA_2013_FUNDO_T3_Q6	Percentage cover	47.33333333	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q7CA_2013_FUNDO_T3_Q7	Percentage cover	2.181818182	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q7CA_2013_FUNDO_T3_Q7	Percentage cover	13.272727272000001	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q7CA_2013_FUNDO_T3_Q7	Percentage cover	6.727272727	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q7CA_2013_FUNDO_T3_Q7	Percentage cover	15.09090909	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q7CA_2013_FUNDO_T3_Q7	Percentage cover	8.909090909	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q7CA_2013_FUNDO_T3_Q7	Percentage cover	4.363636364	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q7CA_2013_FUNDO_T3_Q7	Percentage cover	49.45454546	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q8CA_2013_FUNDO_T3_Q8	Percentage cover	14.727272732000001	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q8CA_2013_FUNDO_T3_Q8	Percentage cover	4	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q8CA_2013_FUNDO_T3_Q8	Percentage cover	2.166666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q8CA_2013_FUNDO_T3_Q8	Percentage cover	3.999999999	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q8CA_2013_FUNDO_T3_Q8	Percentage cover	14.515151517	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q8CA_2013_FUNDO_T3_Q8	Percentage cover	60.59090909	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q9CA_2013_FUNDO_T3_Q9	Percentage cover	2.166666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q9CA_2013_FUNDO_T3_Q9	Percentage cover	12.999999999	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q9CA_2013_FUNDO_T3_Q9	Percentage cover	4.833333334	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q9CA_2013_FUNDO_T3_Q9	Percentage cover	2.166666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q9CA_2013_FUNDO_T3_Q9	Percentage cover	8.5	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q9CA_2013_FUNDO_T3_Q9	Percentage cover	9.666666667	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q9CA_2013_FUNDO_T3_Q9	Percentage cover	37	dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2013_noronhacagarras2013fundoT3Q9CA_2013_FUNDO_T3_Q9	Percentage cover	22.66666667	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q10LDI_2014_unica_T1_Q10	Percentage cover	4.255319149	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q10LDI_2014_unica_T1_Q10	Percentage cover	4.255319149	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q10LDI_2014_unica_T1_Q10	Percentage cover	38.297872341	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q10LDI_2014_unica_T1_Q10	Percentage cover	42.553191494000004	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q10LDI_2014_unica_T1_Q10	Percentage cover	4.255319149	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q10LDI_2014_unica_T1_Q10	Percentage cover	6.382978723	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q11LDI_2014_unica_T1_Q11	Percentage cover	12.765957447	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q11LDI_2014_unica_T1_Q11	Percentage cover	6.382978722	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q11LDI_2014_unica_T1_Q11	Percentage cover	23.404255317999997	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q11LDI_2014_unica_T1_Q11	Percentage cover	14.89361702	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q11LDI_2014_unica_T1_Q11	Percentage cover	2.127659574	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q11LDI_2014_unica_T1_Q11	Percentage cover	4.255319149	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q11LDI_2014_unica_T1_Q11	Percentage cover	36.17021276	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q1LDI_2014_unica_T1_Q1	Percentage cover	15.55555556	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q1LDI_2014_unica_T1_Q1	Percentage cover	8.888888888	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q1LDI_2014_unica_T1_Q1	Percentage cover	11.11111111	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q1LDI_2014_unica_T1_Q1	Percentage cover	8.888888889	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q1LDI_2014_unica_T1_Q1	Percentage cover	15.555555552000001	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q1LDI_2014_unica_T1_Q1	Percentage cover	2.222222222	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q1LDI_2014_unica_T1_Q1	Percentage cover	2.222222222	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q1LDI_2014_unica_T1_Q1	Percentage cover	35.55555555	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q2LDI_2014_unica_T1_Q2	Percentage cover	11.11111111	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q2LDI_2014_unica_T1_Q2	Percentage cover	4.444444444	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q2LDI_2014_unica_T1_Q2	Percentage cover	13.333333331999999	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q2LDI_2014_unica_T1_Q2	Percentage cover	15.555555554	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q2LDI_2014_unica_T1_Q2	Percentage cover	22.22222222	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q2LDI_2014_unica_T1_Q2	Percentage cover	4.444444444	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q2LDI_2014_unica_T1_Q2	Percentage cover	28.88888889	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q3LDI_2014_unica_T1_Q3	Percentage cover	9.09090909	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q3LDI_2014_unica_T1_Q3	Percentage cover	9.09090909	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q3LDI_2014_unica_T1_Q3	Percentage cover	2.272727273	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q3LDI_2014_unica_T1_Q3	Percentage cover	2.272727273	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q3LDI_2014_unica_T1_Q3	Percentage cover	13.63636364	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q3LDI_2014_unica_T1_Q3	Percentage cover	4.545454546	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q3LDI_2014_unica_T1_Q3	Percentage cover	59.09090909	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q4LDI_2014_unica_T1_Q4	Percentage cover	4.444444444	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q4LDI_2014_unica_T1_Q4	Percentage cover	31.11111111	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q4LDI_2014_unica_T1_Q4	Percentage cover	35.555555554	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q4LDI_2014_unica_T1_Q4	Percentage cover	2.222222222	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q4LDI_2014_unica_T1_Q4	Percentage cover	26.66666667	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q5LDI_2014_unica_T1_Q5	Percentage cover	2.222222222	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q5LDI_2014_unica_T1_Q5	Percentage cover	22.22222222	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q5LDI_2014_unica_T1_Q5	Percentage cover	15.555555554	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q5LDI_2014_unica_T1_Q5	Percentage cover	24.444444444	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q5LDI_2014_unica_T1_Q5	Percentage cover	35.55555556	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q6LDI_2014_unica_T1_Q6	Percentage cover	10.416666666000001	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q6LDI_2014_unica_T1_Q6	Percentage cover	2.083333333	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q6LDI_2014_unica_T1_Q6	Percentage cover	12.5	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q6LDI_2014_unica_T1_Q6	Percentage cover	4.166666666	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q6LDI_2014_unica_T1_Q6	Percentage cover	8.333333333	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q6LDI_2014_unica_T1_Q6	Percentage cover	10.41666667	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q6LDI_2014_unica_T1_Q6	Percentage cover	2.083333333	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q6LDI_2014_unica_T1_Q6	Percentage cover	2.083333333	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q6LDI_2014_unica_T1_Q6	Percentage cover	47.91666667	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q7LDI_2014_unica_T1_Q7	Percentage cover	2.083333333	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q7LDI_2014_unica_T1_Q7	Percentage cover	31.25	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q7LDI_2014_unica_T1_Q7	Percentage cover	41.666666673	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q7LDI_2014_unica_T1_Q7	Percentage cover	2.083333333	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q7LDI_2014_unica_T1_Q7	Percentage cover	22.91666666	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q8LDI_2014_unica_T1_Q8	Percentage cover	4.255319149	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q8LDI_2014_unica_T1_Q8	Percentage cover	53.191489363	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q8LDI_2014_unica_T1_Q8	Percentage cover	2.127659574	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q8LDI_2014_unica_T1_Q8	Percentage cover	4.255319149	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q8LDI_2014_unica_T1_Q8	Percentage cover	36.17021276	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q9LDI_2014_unica_T1_Q9	Percentage cover	4.444444444	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q9LDI_2014_unica_T1_Q9	Percentage cover	2.222222222	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q9LDI_2014_unica_T1_Q9	Percentage cover	48.888888892	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q9LDI_2014_unica_T1_Q9	Percentage cover	11.111111111	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q9LDI_2014_unica_T1_Q9	Percentage cover	8.888888889	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q9LDI_2014_unica_T1_Q9	Percentage cover	17.77777778	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q9LDI_2014_unica_T1_Q9	Percentage cover	2.222222222	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT1Q9LDI_2014_unica_T1_Q9	Percentage cover	4.444444444	dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2014_noronhalaje_dois_irmaos2014fundoT2Q10LDI_2014_unica_T2_Q10	Percentage cover	2.272727273	dimensionless
